Zona,Quarter,horas,WPD_mean,WPD_p50,WPD_p90,WPD_PI_low90,WPD_PI_high90,E_free_kWh_m2,E_PI_low90,E_PI_high90,FNRR,coh,E_usable_kWh_m2,E_usable_PI_low90,E_usable_PI_high90
2,2023Q1,2160,9.12677825852056,8.35831684733466,15.3695121886375,0,333575881863429000,19.7138410384044,0,720523904825007000,0.0434382273862235,0.956561772613776,18.8575067287223,0,689225623610009000
2,2023Q2,2184,9.12677825852056,8.35831684733466,15.3695121886375,0,1.78229775266661e+20,19.9328837166089,0,3.89253829182387e+20,0.0434332863150833,0.956566713684917,19.0671330710602,0,3.72347256170266e+20
2,2023Q3,2208,9.12677825852056,8.35831684733466,15.3695121886375,0,4.70742636800517e+22,20.1519263948134,0,1.03939974205554e+23,0.0434284526585329,0.956571547341467,19.276759413398,0,9.94260219564391e+22
2,2023Q4,2208,9.12677825852056,8.35831684733466,15.3695121886375,0,7.25178933845975e+24,20.1519263948134,0,1.60119508593191e+25,0.0434284526585329,0.956571547341467,19.276759413398,0,1.53165766094544e+25
2,2024Q1,2184,9.12677825852056,8.35831684733466,15.3695121886375,0,7.10437283667186e+26,19.9328837166089,0,1.55159502752913e+27,0.0434332863150833,0.956566713684917,19.0671330710602,0,1.4842041564534e+27
2,2024Q2,2184,9.12677825852056,8.35831684733466,15.3695121886375,0,4.99725722668311e+28,19.9328837166089,0,1.09140097830759e+29,0.0434332863150833,0.956566713684917,19.0671330710602,0,1.0439978471322e+29
2,2024Q3,2208,9.12677825852056,8.35831684733466,15.3695121886375,0,2.79472856380216e+30,20.1519263948134,0,6.17076066887516e+30,0.0434284526585329,0.956571547341467,19.276759413398,0,5.90277408129978e+30
2,2024Q4,2208,9.12677825852056,8.35831684733466,15.3695121886375,0,1.26293296481018e+32,20.1519263948134,0,2.78855598630087e+32,0.0434284526585329,0.956571547341467,19.276759413398,0,2.66745331466413e+32
2,2025Q1,2160,9.12677825852056,8.35831684733466,15.3695121886375,0,4.45666279647645e+33,19.7138410384044,0,9.62639164038912e+33,0.0434382273862235,0.956561772613776,18.8575067287223,0,9.20823825140506e+33
2,2025Q2,2184,9.12677825852056,8.35831684733466,15.3695121886375,0,1.35275860132493e+35,19.9328837166089,0,2.95442478529365e+35,0.0434332863150833,0.956566713684917,19.0671330710602,0,2.82610440769761e+35
2,2025Q3,2208,9.12677825852056,8.35831684733466,15.3695121886375,0,3.69428849725853e+36,20.1519263948134,0,8.15698900194683e+36,0.0434284526585329,0.956571547341467,19.276759413398,0,7.80274359123961e+36
2,2025Q4,2208,9.12677825852056,8.35831684733466,15.3695121886375,0,8.96401395955352e+37,20.1519263948134,0,1.97925428226942e+38,0.0434284526585329,0.956571547341467,19.276759413398,0,1.89329833137268e+38
2,2026Q1,2160,9.12677825852056,8.35831684733466,15.3695121886375,0,1.85102430855493e+39,19.7138410384044,0,3.99821250647865e+39,0.0434382273862235,0.956561772613776,18.8575067287223,0,3.82453724248379e+39
2,2026Q2,2184,9.12677825852056,8.35831684733466,15.3695121886375,0,3.47662012640948e+40,19.9328837166089,0,7.59293835607831e+40,0.0434332863150833,0.956566713684917,19.0671330710602,0,7.26315209048599e+40
