Zona,Year,Q,YQ,horas_teo,horas_obs,coverage,WPD_p50,WPD_p90,WPD_mean,E_free,E_usable,FNRR,coh,E_free_lo,E_free_hi
2,2028,2,2028 Q2,2184,0,1,3.60517358538823,7.5736639511133,5.19256973167826,17.5079421705997,12.4437313523266,0.289252201596668,0.710747798403332,6.40843337390215,45.2370255764127
2,2028,3,2028 Q3,2208,0,1,3.60517358538823,11.4099458355967,6.72708248547163,17.507942184659,10.6165591662646,0.393614677596594,0.606385322403406,6.40843337952987,45.237025611536
2,2028,4,2028 Q4,2208,0,1,3.60517358538823,4.72571495728605,4.05339013414736,17.5079421909163,15.3227992364677,0.124808668581411,0.875191331418589,6.40843338203454,45.237025627168
3,2017,1,2017 Q1,2160,827,0.38287037037037,3.60517358538823,9.4822115534661,5.24793129948044,11.3355316068778,7.36755797505534,0.350047423396965,0.649952576603035,,
3,2017,2,2017 Q2,2184,1064,0.487179487179487,3.60517358538823,15.6091205964545,7.53009449251799,16.4457263716593,8.93808527077821,0.456510155356768,0.543489844643232,,
3,2017,3,2017 Q3,2208,954,0.432065217391304,3.60517358538823,30.4942949907761,12.4125316242063,27.4068698262475,12.1326324915133,0.557314185515125,0.442685814484875,,
3,2017,4,2017 Q4,2208,1046,0.473731884057971,3.60517358538823,15.2134267205941,6.81475959182822,15.0469891787567,8.24866783884204,0.451806089520721,0.54819391047928,,
3,2018,1,2018 Q1,2160,1054,0.487962962962963,3.60517358538823,12.6270985720299,6.17282348083128,13.3332987185956,7.79551359599328,0.415334962448482,0.584665037551518,,
3,2018,2,2018 Q2,2184,1052,0.481684981684982,3.60517358538823,20.3444344429988,8.62721022371986,18.8418271286042,9.40112153620708,0.501050430404648,0.498949569595352,,
3,2018,3,2018 Q3,2208,987,0.447010869565217,3.60517358538823,53.6036179257266,20.6096672406336,45.5061452673189,17.3735879126456,0.618214467285965,0.381785532714035,,
3,2018,4,2018 Q4,2208,1102,0.499094202898551,3.60517358538823,14.507888008314,6.36492864417171,14.0537624463311,7.82922263005549,0.442909138392375,0.557090861607625,,
3,2019,1,2019 Q1,2160,1080,0.5,3.60517358538823,18.6976499113139,8.06588402091008,17.4223094851658,8.92703065904631,0.487609225019954,0.512390774980046,,
3,2019,2,2019 Q2,2184,1080,0.494505494505495,3.60517358538823,36.4176667825736,17.6908608550803,38.6368401074953,16.290197289271,0.578376563819701,0.421623436180299,,
3,2019,3,2019 Q3,2208,1063,0.48143115942029,3.60517358538823,45.1825315716453,16.0269199753754,35.3874393056288,14.1008661395218,0.601529061830736,0.398470938169264,,
3,2019,4,2019 Q4,2208,1100,0.498188405797102,3.60517358538823,14.5764667988266,5.93754603166715,13.1101016379211,7.29178106361754,0.443804383443832,0.556195616556168,,
3,2020,1,2020 Q1,2184,1092,0.5,3.60517358538823,20.8579266916909,7.97193661948034,17.4107095769451,8.62011517638474,0.504895814941435,0.495104185058565,,
